TS,Sequence,Node,Millis,Sensor,Reading,ReadingUnits,Memo,RSSI,OriginId
2013-11-07 13:40:38,R4320,Mote2,6175345,BATT-R,147.00,raw,,-81,0
2013-11-07 13:40:39,R4323,Mote2,6175666,LUX-LOW,724.00,lux,,-80,0
2013-11-07 13:40:40,R4324,Mote2,6176547,Dallas,20.63,C,,-79,0
2013-11-07 13:40:40,R4324,Mote2,6176547,Dallas-F,69.134,F,,-79,0
2013-11-07 13:40:43,534,Gateway-Linux,1,Uptime,10264.01,seconds,,,
2013-11-07 13:40:43,535,Gateway-Linux,1,Idletime,9676.47,seconds,,,
2013-11-07 13:40:43,536,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:40:45,R4325,Mote2,6181612,BATT-R,147.00,raw,,-80,0
2013-11-07 13:40:45,R4327,Mote2,6181766,LUX-FLT,164.00,lux,,-81,0
2013-11-07 13:40:46,R4329,Mote2,6182734,Dallas,20.63,C,,-88,0
2013-11-07 13:40:46,R4329,Mote2,6182734,Dallas-F,69.134,F,,-88,0
2013-11-07 13:40:52,R4330,Mote2,6187746,BATT-R,147.00,raw,,-81,0
2013-11-07 13:40:53,R4334,Mote2,6188874,Dallas,20.63,C,,-81,0
2013-11-07 13:40:53,R4334,Mote2,6188874,Dallas-F,69.134,F,,-81,0
2013-11-07 13:40:54,537,Gateway-Linux,1,Uptime,10275.16,seconds,,,
2013-11-07 13:40:54,538,Gateway-Linux,1,Idletime,9686.93,seconds,,,
2013-11-07 13:40:54,539,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:40:58,R4335,Mote2,6193938,BATT-R,147.00,raw,,-84,0
2013-11-07 13:40:59,R4337,Mote2,6194078,LUX-FLT,158.00,lux,,-81,0
2013-11-07 13:41:00,R4339,Mote2,6194997,Dallas,20.63,C,,-88,0
2013-11-07 13:41:00,R4339,Mote2,6194997,Dallas-F,69.134,F,,-88,0
2013-11-07 13:41:06,540,Gateway-Linux,1,Uptime,10286.63,seconds,,,
2013-11-07 13:41:06,541,Gateway-Linux,1,Idletime,9697.52,seconds,,,
2013-11-07 13:41:06,542,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:41:06,R4340,Mote2,6200061,BATT-R,147.00,raw,,-78,0
2013-11-07 13:41:06,R4344,Mote2,6201186,Dallas,20.63,C,,-81,0
2013-11-07 13:41:06,R4344,Mote2,6201186,Dallas-F,69.134,F,,-81,0
2013-11-07 13:41:12,R4345,Mote2,6206252,BATT-R,147.00,raw,,-76,0
2013-11-07 13:41:13,R4349,Mote2,6207380,Dallas,20.69,C,,-80,0
2013-11-07 13:41:13,R4349,Mote2,6207380,Dallas-F,69.242,F,,-80,0
2013-11-07 13:41:17,543,Gateway-Linux,1,Uptime,10298.09,seconds,,,
2013-11-07 13:41:17,544,Gateway-Linux,1,Idletime,9708.02,seconds,,,
2013-11-07 13:41:17,545,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:41:18,R4350,Mote2,6212443,BATT-R,147.00,raw,,-82,0
2013-11-07 13:41:19,R4351,Mote2,6212517,BATT-V,5.22,volts,,-80,0
2013-11-07 13:41:20,R4354,Mote2,6213527,Dallas,20.63,C,,-82,0
2013-11-07 13:41:20,R4354,Mote2,6213527,Dallas-F,69.134,F,,-82,0
2013-11-07 13:41:25,R4355,Mote2,6218583,BATT-R,147.00,raw,,-81,0
2013-11-07 13:41:25,R4357,Mote2,6218741,LUX-FLT,156.00,lux,,-83,0
2013-11-07 13:41:26,R4358,Mote2,6218920,LUX-LOW,653.00,lux,,-83,0
2013-11-07 13:41:26,R4359,Mote2,6219820,Dallas,20.63,C,,-79,0
2013-11-07 13:41:26,R4359,Mote2,6219820,Dallas-F,69.134,F,,-79,0
2013-11-07 13:41:28,546,Gateway-Linux,1,Uptime,10309.26,seconds,,,
2013-11-07 13:41:28,547,Gateway-Linux,1,Idletime,9718.47,seconds,,,
2013-11-07 13:41:28,548,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:41:32,R4360,Mote2,6224883,BATT-R,147.00,raw,,-80,0
2013-11-07 13:41:32,R4362,Mote2,6225042,LUX-FLT,167.00,lux,,-79,0
2013-11-07 13:41:33,R4364,Mote2,6226013,Dallas,20.63,C,,-81,0
2013-11-07 13:41:33,R4364,Mote2,6226013,Dallas-F,69.134,F,,-81,0
2013-11-07 13:41:39,R4365,Mote2,6231076,BATT-R,147.00,raw,,-83,0
2013-11-07 13:41:39,R4366,Mote2,6231126,BATT-V,5.22,volts,,-81,0
2013-11-07 13:41:39,R4367,Mote2,6231213,LUX-FLT,146.00,lux,,-78,0
2013-11-07 13:41:39,549,Gateway-Linux,1,Uptime,10320.42,seconds,,,
2013-11-07 13:41:39,550,Gateway-Linux,1,Idletime,9728.56,seconds,,,
2013-11-07 13:41:39,551,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:41:40,R4369,Mote2,6232181,Dallas,20.63,C,,-80,0
2013-11-07 13:41:40,R4369,Mote2,6232181,Dallas-F,69.134,F,,-80,0
2013-11-07 13:41:45,R4370,Mote2,6237239,BATT-R,147.00,raw,,-80,0
2013-11-07 13:41:45,R4371,Mote2,6237259,BATT-V,5.22,volts,,-80,0
2013-11-07 13:41:46,R4372,Mote2,6237347,LUX-FLT,145.00,lux,,-82,0
2013-11-07 13:41:47,R4374,Mote2,6238317,Dallas,20.63,C,,-81,0
2013-11-07 13:41:47,R4374,Mote2,6238317,Dallas-F,69.134,F,,-81,0
2013-11-07 13:41:50,552,Gateway-Linux,1,Uptime,10330.74,seconds,,,
2013-11-07 13:41:50,553,Gateway-Linux,1,Idletime,9737.93,seconds,,,
2013-11-07 13:41:50,554,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:41:52,R4375,Mote2,6243380,BATT-R,147.00,raw,,-77,0
2013-11-07 13:41:52,R4377,Mote2,6243489,LUX-FLT,172.00,lux,,-81,0
2013-11-07 13:41:53,R4378,Mote2,6243577,LUX-LOW,613.00,lux,,-77,0
2013-11-07 13:41:53,R4379,Mote2,6244460,Dallas,20.63,C,,-83,0
2013-11-07 13:41:53,R4379,Mote2,6244460,Dallas-F,69.134,F,,-83,0
2013-11-07 13:41:59,R4380,Mote2,6249523,BATT-R,147.00,raw,,-80,0
2013-11-07 13:41:59,R4381,Mote2,6249566,BATT-V,5.22,volts,,-81,0
2013-11-07 13:41:59,R4382,Mote2,6249625,LUX-FLT,153.00,lux,,-81,0
2013-11-07 13:42:00,R4384,Mote2,6250591,Dallas,20.63,C,,-79,0
2013-11-07 13:42:00,R4384,Mote2,6250591,Dallas-F,69.134,F,,-79,0
2013-11-07 13:42:02,555,Gateway-Linux,1,Uptime,10342.99,seconds,,,
2013-11-07 13:42:02,556,Gateway-Linux,1,Idletime,9749.50,seconds,,,
2013-11-07 13:42:02,557,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:42:05,R4385,Mote2,6255655,BATT-R,147.00,raw,,-81,0
2013-11-07 13:42:06,R4385,Mote2,6255655,BATT-R,147.00,raw,,-80,0
2013-11-07 13:42:06,R4386,Mote2,6255983,BATT-V,5.22,volts,,-80,0
2013-11-07 13:42:07,R4389,Mote2,6257036,Dallas,20.63,C,,-79,0
2013-11-07 13:42:07,R4389,Mote2,6257036,Dallas-F,69.134,F,,-79,0
2013-11-07 13:42:13,R4390,Mote2,6262100,BATT-R,147.00,raw,,-80,0
2013-11-07 13:42:13,R4393,Mote2,6262345,LUX-LOW,605.00,lux,,-78,0
2013-11-07 13:42:13,558,Gateway-Linux,1,Uptime,10354.12,seconds,,,
2013-11-07 13:42:13,559,Gateway-Linux,1,Idletime,9759.63,seconds,,,
2013-11-07 13:42:13,560,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:42:14,R4394,Mote2,6263228,Dallas,20.63,C,,-84,0
2013-11-07 13:42:14,R4394,Mote2,6263228,Dallas-F,69.134,F,,-84,0
2013-11-07 13:42:19,R4395,Mote2,6268297,BATT-R,147.00,raw,,-83,0
2013-11-07 13:42:20,R4399,Mote2,6269425,Dallas,20.63,C,,-79,0
2013-11-07 13:42:20,R4399,Mote2,6269425,Dallas-F,69.134,F,,-79,0
2013-11-07 13:42:24,561,Gateway-Linux,1,Uptime,10365.48,seconds,,,
2013-11-07 13:42:24,562,Gateway-Linux,1,Idletime,9770.07,seconds,,,
2013-11-07 13:42:24,563,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:42:26,R4400,Mote2,6274488,BATT-R,147.00,raw,,-82,0
2013-11-07 13:42:26,R4401,Mote2,6274506,BATT-V,5.22,volts,,-77,0
2013-11-07 13:42:27,R4404,Mote2,6275564,Dallas,20.63,C,,-50,0
2013-11-07 13:42:27,R4404,Mote2,6275564,Dallas-F,69.134,F,,-50,0
2013-11-07 13:42:27,R4404,Mote2,6275564,Dallas,20.63,C,,-78,0
2013-11-07 13:42:27,R4404,Mote2,6275564,Dallas-F,69.134,F,,-78,0
2013-11-07 13:42:32,R4405,Mote2,6280627,BATT-R,147.00,raw,,-80,0
2013-11-07 13:42:33,R4406,Mote2,6280667,BATT-V,5.22,volts,,-76,0
2013-11-07 13:42:34,R4409,Mote2,6281723,Dallas,20.63,C,,-47,0
2013-11-07 13:42:34,R4409,Mote2,6281723,Dallas-F,69.134,F,,-47,0
2013-11-07 13:42:34,R4409,Mote2,6281723,Dallas,20.63,C,,-82,0
2013-11-07 13:42:34,R4409,Mote2,6281723,Dallas-F,69.134,F,,-82,0
2013-11-07 13:42:35,564,Gateway-Linux,1,Uptime,10376.10,seconds,,,
2013-11-07 13:42:35,565,Gateway-Linux,1,Idletime,9779.61,seconds,,,
2013-11-07 13:42:35,566,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:42:39,R4410,Mote2,6286787,BATT-R,147.00,raw,,-83,0
2013-11-07 13:42:40,R4413,Mote2,6287034,LUX-LOW,581.00,lux,,-84,0
2013-11-07 13:42:41,R4414,Mote2,6288287,Dallas,20.63,C,,-81,0
2013-11-07 13:42:41,R4414,Mote2,6288287,Dallas-F,69.134,F,,-81,0
2013-11-07 13:42:46,R4415,Mote2,6293351,BATT-R,147.00,raw,,-82,0
2013-11-07 13:42:47,567,Gateway-Linux,1,Uptime,10387.59,seconds,,,
2013-11-07 13:42:47,568,Gateway-Linux,1,Idletime,9790.68,seconds,,,
2013-11-07 13:42:47,569,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:42:47,R4416,Mote2,6293429,BATT-V,5.22,volts,,-86,0
2013-11-07 13:42:48,R4419,Mote2,6294528,Dallas,20.63,C,,-79,0
2013-11-07 13:42:48,R4419,Mote2,6294528,Dallas-F,69.134,F,,-79,0
2013-11-07 13:42:53,R4420,Mote2,6299591,BATT-R,147.00,raw,,-80,0
2013-11-07 13:42:54,R4424,Mote2,6300718,Dallas,20.63,C,,-80,0
2013-11-07 13:42:54,R4424,Mote2,6300718,Dallas-F,69.134,F,,-80,0
2013-11-07 13:42:58,570,Gateway-Linux,1,Uptime,10398.82,seconds,,,
2013-11-07 13:42:58,571,Gateway-Linux,1,Idletime,9800.91,seconds,,,
2013-11-07 13:42:58,572,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:43:00,R4425,Mote2,6305781,BATT-R,147.00,raw,,-78,0
2013-11-07 13:43:00,R4427,Mote2,6305915,LUX-FLT,155.00,lux,,-81,0
2013-11-07 13:43:01,R4429,Mote2,6306884,Dallas,20.63,C,,-78,0
2013-11-07 13:43:01,R4429,Mote2,6306884,Dallas-F,69.134,F,,-78,0
2013-11-07 13:43:07,R4430,Mote2,6311957,BATT-R,147.00,raw,,-79,0
2013-11-07 13:43:07,R4434,Mote2,6313060,Dallas,20.63,C,,-80,0
2013-11-07 13:43:07,R4434,Mote2,6313060,Dallas-F,69.134,F,,-80,0
2013-11-07 13:43:09,573,Gateway-Linux,1,Uptime,10410.30,seconds,,,
2013-11-07 13:43:09,574,Gateway-Linux,1,Idletime,9811.25,seconds,,,
2013-11-07 13:43:09,575,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:43:13,R4435,Mote2,6318096,BATT-R,147.00,raw,,-79,0
2013-11-07 13:43:13,R4437,Mote2,6318209,LUX-FLT,146.00,lux,,-79,0
2013-11-07 13:43:14,R4439,Mote2,6319122,Dallas,20.63,C,,-80,0
2013-11-07 13:43:14,R4439,Mote2,6319122,Dallas-F,69.134,F,,-80,0
2013-11-07 13:43:20,R4440,Mote2,6324185,BATT-R,147.00,raw,,-79,0
2013-11-07 13:43:20,R4441,Mote2,6324256,BATT-V,5.22,volts,,-84,0
2013-11-07 13:43:20,R4443,Mote2,6324403,LUX-LOW,557.00,lux,,-83,0
2013-11-07 13:43:20,576,Gateway-Linux,1,Uptime,10421.44,seconds,,,
2013-11-07 13:43:20,577,Gateway-Linux,1,Idletime,9821.76,seconds,,,
2013-11-07 13:43:20,578,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:43:21,R4444,Mote2,6325284,Dallas,20.63,C,,-75,0
2013-11-07 13:43:21,R4444,Mote2,6325284,Dallas-F,69.134,F,,-75,0
2013-11-07 13:43:26,R4445,Mote2,6330319,BATT-R,147.00,raw,,-81,0
2013-11-07 13:43:27,R4446,Mote2,6330382,BATT-V,5.22,volts,,-81,0
2013-11-07 13:43:27,R4449,Mote2,6331429,Dallas,20.63,C,,-82,0
2013-11-07 13:43:27,R4449,Mote2,6331429,Dallas-F,69.134,F,,-82,0
2013-11-07 13:43:31,579,Gateway-Linux,1,Uptime,10431.66,seconds,,,
2013-11-07 13:43:31,580,Gateway-Linux,1,Idletime,9831.06,seconds,,,
2013-11-07 13:43:31,581,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:43:33,R4450,Mote2,6336493,BATT-R,147.00,raw,,-81,0
2013-11-07 13:43:34,R4452,Mote2,6336659,LUX-FLT,154.00,lux,,-82,0
2013-11-07 13:43:34,R4454,Mote2,6337626,Dallas,20.63,C,,-79,0
2013-11-07 13:43:34,R4454,Mote2,6337626,Dallas-F,69.134,F,,-79,0
2013-11-07 13:43:40,R4455,Mote2,6342664,BATT-R,147.00,raw,,-84,0
2013-11-07 13:43:40,R4457,Mote2,6342819,LUX-FLT,143.00,lux,,-85,0
2013-11-07 13:43:41,R4459,Mote2,6343741,Dallas,20.63,C,,-80,0
2013-11-07 13:43:41,R4459,Mote2,6343741,Dallas-F,69.134,F,,-80,0
2013-11-07 13:43:42,582,Gateway-Linux,1,Uptime,10443.05,seconds,,,
2013-11-07 13:43:42,583,Gateway-Linux,1,Idletime,9841.35,seconds,,,
2013-11-07 13:43:42,584,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:43:47,R4460,Mote2,6348804,BATT-R,147.00,raw,,-80,0
2013-11-07 13:43:47,R4462,Mote2,6348963,LUX-FLT,141.00,lux,,-81,0
2013-11-07 13:43:48,R4464,Mote2,6349923,Dallas,20.63,C,,-84,0
2013-11-07 13:43:48,R4464,Mote2,6349923,Dallas-F,69.134,F,,-84,0
2013-11-07 13:43:53,R4465,Mote2,6354987,BATT-R,147.00,raw,,-78,0
2013-11-07 13:43:53,585,Gateway-Linux,1,Uptime,10454.17,seconds,,,
2013-11-07 13:43:53,586,Gateway-Linux,1,Idletime,9851.39,seconds,,,
2013-11-07 13:43:53,587,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:43:53,R4466,Mote2,6355053,BATT-V,5.22,volts,,-84,0
2013-11-07 13:43:54,R4468,Mote2,6355218,LUX-LOW,550.00,lux,,-82,0
2013-11-07 13:43:54,R4469,Mote2,6356099,Dallas,20.63,C,,-78,0
2013-11-07 13:43:54,R4469,Mote2,6356099,Dallas-F,69.134,F,,-78,0
2013-11-07 13:44:00,R4470,Mote2,6361162,BATT-R,147.00,raw,,-84,0
2013-11-07 13:44:00,R4472,Mote2,6361288,LUX-FLT,145.00,lux,,-80,0
2013-11-07 13:44:01,R4474,Mote2,6362257,Dallas,20.63,C,,-76,0
2013-11-07 13:44:01,R4474,Mote2,6362257,Dallas-F,69.134,F,,-76,0
2013-11-07 13:44:04,588,Gateway-Linux,1,Uptime,10465.44,seconds,,,
2013-11-07 13:44:04,589,Gateway-Linux,1,Idletime,9862.15,seconds,,,
2013-11-07 13:44:04,590,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:44:07,R4475,Mote2,6367321,BATT-R,147.00,raw,,-82,0
2013-11-07 13:44:07,R4477,Mote2,6367473,LUX-FLT,137.00,lux,,-82,0
2013-11-07 13:44:07,R4478,Mote2,6367552,LUX-LOW,543.00,lux,,-76,0
2013-11-07 13:44:08,R4479,Mote2,6368433,Dallas,20.63,C,,-80,0
2013-11-07 13:44:08,R4479,Mote2,6368433,Dallas-F,69.134,F,,-80,0
2013-11-07 13:44:14,R4480,Mote2,6373496,BATT-R,147.00,raw,,-81,0
2013-11-07 13:44:14,R4484,Mote2,6374622,Dallas,20.63,C,,-82,0
2013-11-07 13:44:14,R4484,Mote2,6374622,Dallas-F,69.134,F,,-82,0
2013-11-07 13:44:15,591,Gateway-Linux,1,Uptime,10475.80,seconds,,,
2013-11-07 13:44:15,592,Gateway-Linux,1,Idletime,9871.55,seconds,,,
2013-11-07 13:44:15,593,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:44:15,R4484,Mote2,6374622,Dallas,20.63,C,,-80,0
2013-11-07 13:44:15,R4484,Mote2,6374622,Dallas-F,69.134,F,,-80,0
2013-11-07 13:44:20,R4485,Mote2,6379866,BATT-R,147.00,raw,,-80,0
2013-11-07 13:44:21,R4486,Mote2,6379937,BATT-V,5.22,volts,,-81,0
2013-11-07 13:44:21,R4489,Mote2,6381006,Dallas,20.63,C,,-76,0
2013-11-07 13:44:21,R4489,Mote2,6381006,Dallas-F,69.134,F,,-76,0
2013-11-07 13:44:26,594,Gateway-Linux,1,Uptime,10486.95,seconds,,,
2013-11-07 13:44:26,595,Gateway-Linux,1,Idletime,9881.79,seconds,,,
2013-11-07 13:44:26,596,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:44:27,R4490,Mote2,6386071,BATT-R,147.00,raw,,-78,0
2013-11-07 13:44:27,R4492,Mote2,6386230,LUX-FLT,136.00,lux,,-79,0
2013-11-07 13:44:28,R4494,Mote2,6387173,Dallas,20.63,C,,-80,0
2013-11-07 13:44:28,R4494,Mote2,6387173,Dallas-F,69.134,F,,-80,0
2013-11-07 13:44:34,R4495,Mote2,6392237,BATT-R,147.00,raw,,-77,0
2013-11-07 13:44:34,R4497,Mote2,6392342,LUX-FLT,126.00,lux,,-81,0
2013-11-07 13:44:35,R4499,Mote2,6393309,Dallas,20.63,C,,-81,0
2013-11-07 13:44:35,R4499,Mote2,6393309,Dallas-F,69.134,F,,-81,0
2013-11-07 13:44:37,597,Gateway-Linux,1,Uptime,10498.38,seconds,,,
2013-11-07 13:44:37,598,Gateway-Linux,1,Idletime,9892.64,seconds,,,
2013-11-07 13:44:37,599,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:44:40,R4500,Mote2,6398372,BATT-R,147.00,raw,,-82,0
2013-11-07 13:44:40,R4502,Mote2,6398483,LUX-FLT,126.00,lux,,-89,0
2013-11-07 13:44:40,R4503,Mote2,6398518,LUX-LOW,519.00,lux,,-78,0
2013-11-07 13:44:41,R4504,Mote2,6399394,Dallas,20.63,C,,-80,0
2013-11-07 13:44:41,R4504,Mote2,6399394,Dallas-F,69.134,F,,-80,0
2013-11-07 13:44:47,R4505,Mote2,6404459,BATT-R,147.00,raw,,-80,0
2013-11-07 13:44:47,R4508,Mote2,6404696,LUX-LOW,519.00,lux,,-79,0
2013-11-07 13:44:48,R4509,Mote2,6405577,Dallas,20.63,C,,-78,0
2013-11-07 13:44:48,R4509,Mote2,6405577,Dallas-F,69.134,F,,-78,0
2013-11-07 13:44:49,600,Gateway-Linux,1,Uptime,10509.51,seconds,,,
2013-11-07 13:44:49,601,Gateway-Linux,1,Idletime,9902.67,seconds,,,
2013-11-07 13:44:49,602,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:44:54,R4510,Mote2,6410614,BATT-R,147.00,raw,,-78,0
2013-11-07 13:44:54,R4512,Mote2,6410773,LUX-FLT,141.00,lux,,-80,0
2013-11-07 13:44:54,R4513,Mote2,6410834,LUX-LOW,502.00,lux,,-81,0
2013-11-07 13:44:55,R4514,Mote2,6411716,Dallas,20.63,C,,-80,0
2013-11-07 13:44:55,R4514,Mote2,6411716,Dallas-F,69.134,F,,-80,0
2013-11-07 13:44:59,603,Gateway-Linux,1,Uptime,10519.70,seconds,,,
2013-11-07 13:44:59,604,Gateway-Linux,1,Idletime,9911.82,seconds,,,
2013-11-07 13:44:59,605,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:45:00,R4515,Mote2,6416778,BATT-R,147.00,raw,,-80,0
2013-11-07 13:45:00,R4518,Mote2,6417000,LUX-LOW,486.00,lux,,-81,0
2013-11-07 13:45:01,R4519,Mote2,6417881,Dallas,20.63,C,,-80,0
2013-11-07 13:45:01,R4519,Mote2,6417881,Dallas-F,69.134,F,,-80,0
2013-11-07 13:45:07,R4520,Mote2,6422944,BATT-R,147.00,raw,,-83,0
2013-11-07 13:45:07,R4521,Mote2,6423017,BATT-V,5.22,volts,,-79,0
2013-11-07 13:45:09,R4524,Mote2,6424296,Dallas,20.63,C,,-80,0
2013-11-07 13:45:09,R4524,Mote2,6424296,Dallas-F,69.134,F,,-80,0
2013-11-07 13:45:10,606,Gateway-Linux,1,Uptime,10530.84,seconds,,,
2013-11-07 13:45:10,607,Gateway-Linux,1,Idletime,9922.11,seconds,,,
2013-11-07 13:45:10,608,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:45:14,R4525,Mote2,6429359,BATT-R,147.00,raw,,-81,0
2013-11-07 13:45:14,R4526,Mote2,6429380,BATT-V,5.22,volts,,-80,0
2013-11-07 13:45:14,R4527,Mote2,6429466,LUX-FLT,131.00,lux,,-80,0
2013-11-07 13:45:15,R4529,Mote2,6430433,Dallas,20.63,C,,-78,0
2013-11-07 13:45:15,R4529,Mote2,6430433,Dallas-F,69.134,F,,-78,0
2013-11-07 13:45:21,R4530,Mote2,6435467,BATT-R,147.00,raw,,-77,0
2013-11-07 13:45:21,R4532,Mote2,6435597,LUX-FLT,135.00,lux,,-81,0
2013-11-07 13:45:21,609,Gateway-Linux,1,Uptime,10542.00,seconds,,,
2013-11-07 13:45:21,610,Gateway-Linux,1,Idletime,9932.42,seconds,,,
2013-11-07 13:45:21,611,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:45:22,R4534,Mote2,6436566,Dallas,20.63,C,,-80,0
2013-11-07 13:45:22,R4534,Mote2,6436566,Dallas-F,69.134,F,,-80,0
2013-11-07 13:45:22,R4534,Mote2,6436566,Dallas,20.63,C,,-83,0
2013-11-07 13:45:22,R4534,Mote2,6436566,Dallas-F,69.134,F,,-83,0
2013-11-07 13:45:27,R4535,Mote2,6441628,BATT-R,147.00,raw,,-79,0
2013-11-07 13:45:27,R4537,Mote2,6441786,LUX-FLT,132.00,lux,,-79,0
2013-11-07 13:45:27,R4537,Mote2,6441786,LUX-FLT,132.00,lux,,-81,0
2013-11-07 13:45:28,R4538,Mote2,6441948,LUX-LOW,462.00,lux,,-77,0
2013-11-07 13:45:28,R4539,Mote2,6442829,Dallas,20.63,C,,-80,0
2013-11-07 13:45:28,R4539,Mote2,6442829,Dallas-F,69.134,F,,-80,0
2013-11-07 13:45:32,612,Gateway-Linux,1,Uptime,10553.13,seconds,,,
2013-11-07 13:45:32,613,Gateway-Linux,1,Idletime,9942.33,seconds,,,
2013-11-07 13:45:32,614,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:45:34,R4540,Mote2,6447894,BATT-R,147.00,raw,,-81,0
2013-11-07 13:45:34,R4543,Mote2,6448135,LUX-LOW,487.00,lux,,-80,0
2013-11-07 13:45:35,R4544,Mote2,6449016,Dallas,20.63,C,,-80,0
2013-11-07 13:45:35,R4544,Mote2,6449016,Dallas-F,69.134,F,,-80,0
2013-11-07 13:45:41,R4545,Mote2,6454056,BATT-R,147.00,raw,,-82,0
2013-11-07 13:45:41,R4547,Mote2,6454207,LUX-FLT,125.00,lux,,-80,0
2013-11-07 13:45:41,R4548,Mote2,6454291,LUX-LOW,471.00,lux,,-78,0
2013-11-07 13:45:42,R4549,Mote2,6455172,Dallas,20.56,C,,-82,0
2013-11-07 13:45:42,R4549,Mote2,6455172,Dallas-F,69.008,F,,-82,0
2013-11-07 13:45:43,615,Gateway-Linux,1,Uptime,10564.27,seconds,,,
2013-11-07 13:45:43,616,Gateway-Linux,1,Idletime,9952.46,seconds,,,
2013-11-07 13:45:43,617,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:45:47,R4550,Mote2,6460235,BATT-R,147.00,raw,,-80,0
2013-11-07 13:45:48,R4550,Mote2,6460235,BATT-R,147.00,raw,,-87,0
2013-11-07 13:45:49,R4554,Mote2,6461427,Dallas,20.56,C,,-81,0
2013-11-07 13:45:49,R4554,Mote2,6461427,Dallas-F,69.008,F,,-81,0
2013-11-07 13:45:54,R4555,Mote2,6466491,BATT-R,147.00,raw,,-79,0
2013-11-07 13:45:54,R4556,Mote2,6466534,BATT-V,5.22,volts,,-76,0
2013-11-07 13:45:54,R4557,Mote2,6466621,LUX-FLT,124.00,lux,,-76,0
2013-11-07 13:45:54,618,Gateway-Linux,1,Uptime,10575.40,seconds,,,
2013-11-07 13:45:54,619,Gateway-Linux,1,Idletime,9963.01,seconds,,,
2013-11-07 13:45:54,620,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:45:55,R4559,Mote2,6467564,Dallas,20.56,C,,-81,0
2013-11-07 13:45:55,R4559,Mote2,6467564,Dallas-F,69.008,F,,-81,0
2013-11-07 13:46:01,R4560,Mote2,6472581,BATT-R,147.00,raw,,-78,0
2013-11-07 13:46:01,R4563,Mote2,6472828,LUX-LOW,464.00,lux,,-78,0
2013-11-07 13:46:02,R4564,Mote2,6473710,Dallas,20.56,C,,-81,0
2013-11-07 13:46:02,R4564,Mote2,6473710,Dallas-F,69.008,F,,-81,0
2013-11-07 13:46:05,621,Gateway-Linux,1,Uptime,10585.52,seconds,,,
2013-11-07 13:46:05,622,Gateway-Linux,1,Idletime,9972.07,seconds,,,
2013-11-07 13:46:05,623,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:46:07,R4565,Mote2,6478773,BATT-R,147.00,raw,,-79,0
2013-11-07 13:46:08,R4565,Mote2,6478773,BATT-R,147.00,raw,,-83,0
2013-11-07 13:46:08,R4567,Mote2,6478941,LUX-FLT,128.00,lux,,-78,0
2013-11-07 13:46:09,R4569,Mote2,6479910,Dallas,20.56,C,,-83,0
2013-11-07 13:46:09,R4569,Mote2,6479910,Dallas-F,69.008,F,,-83,0
2013-11-07 13:46:14,R4570,Mote2,6484974,BATT-R,147.00,raw,,-81,0
2013-11-07 13:46:15,R4572,Mote2,6485133,LUX-FLT,127.00,lux,,-79,0
2013-11-07 13:46:15,R4574,Mote2,6486103,Dallas,20.56,C,,-81,0
2013-11-07 13:46:15,R4574,Mote2,6486103,Dallas-F,69.008,F,,-81,0
2013-11-07 13:46:16,624,Gateway-Linux,1,Uptime,10596.83,seconds,,,
2013-11-07 13:46:16,625,Gateway-Linux,1,Idletime,9982.38,seconds,,,
2013-11-07 13:46:16,626,Gateway-Linux,1,MPU Temp,46.5,C,,,
